0,65535,346,78
1,65535,319,82
2,65535,350,82
3,65535,337,82
4,65535,328,84
5,65535,329,87
6,65535,344,83
7,65535,320,84
8,65535,316,82
9,65535,315,79
10,65535,327,79
11,65535,340,80
12,65535,315,78
13,65535,301,82
14,65535,313,86
15,65535,325,84
16,65535,328,83
17,65535,323,79
18,65535,338,86
19,65535,338,78
20,65535,313,80
21,65535,334,80
22,65535,316,80
23,65535,327,79
24,65535,326,86
25,65535,326,81
26,65535,326,81
27,65535,326,82
28,65535,325,81
29,65535,325,81
30,65535,325,81
31,65535,324,81
32,65535,324,81
33,65535,324,81
34,65535,324,81
35,65535,324,81
36,65535,324,81
37,65535,324,81
38,65535,324,81
39,65535,325,81
40,65535,324,81
41,65535,324,81
42,65535,324,81
43,65535,324,81
44,65535,324,81
45,65535,324,81
46,65535,324,81
47,65535,323,81
48,65535,324,81
49,65535,323,81
50,65535,323,81
51,65535,323,81
52,65535,324,81
53,65535,323,81
54,65535,323,81
55,65535,323,81
56,65535,323,81
57,65535,323,81
58,65535,322,81
59,65535,323,81
60,65535,323,81
61,65535,323,81
62,65535,323,81
63,65535,323,81
64,65535,323,81
65,65535,323,81
66,65535,323,81
67,65535,323,81
68,65535,324,81
69,65535,324,81
70,65535,324,81
71,65535,323,81
72,65535,323,81
73,65535,323,81
74,65535,323,81
75,65535,323,81
76,65535,323,81
77,65535,323,81
78,65535,323,81
79,65535,324,81
80,65535,324,81
81,65535,323,81
82,65535,324,81
83,65535,323,81
84,65535,324,81
85,65535,324,81
86,65535,323,81
87,65535,323,81
88,65535,323,81
89,65535,322,81
90,65535,322,81
91,65535,322,81
92,65535,322,81
93,65535,321,81
94,65535,321,80
95,65535,321,80
96,65535,321,81
97,65535,321,81
98,65535,321,81
99,65535,321,81
100,65535,321,81
101,65535,320,81
102,65535,320,81
103,65535,320,81
104,65535,320,81
105,65535,320,81
106,65535,320,81
107,65535,320,81
108,65535,320,81
109,65535,320,81
110,65535,319,81
111,65535,319,81
112,65535,319,81
113,65535,319,81
114,65535,319,82
115,65535,319,82
116,65535,319,82
117,65535,319,82
118,65535,319,82
119,65535,318,82
120,65535,318,82
121,65535,318,82
122,65535,318,82
123,65535,318,82
124,65535,317,82
125,65535,317,82
126,65535,317,82
127,65535,317,82
128,65535,317,82
129,65535,317,82
130,65535,317,82
131,65535,317,82
132,65535,318,82
133,65535,317,82
134,65535,318,82
135,65535,318,82
136,65535,318,82
137,65535,318,82
138,65535,318,82
139,65535,318,82
140,65535,318,82
141,65535,318,82
142,65535,318,82
143,65535,319,82
144,65535,320,82
145,65535,319,82
146,65535,319,82
147,65535,319,82
148,65535,319,82
149,65535,319,82
150,65535,320,82
151,65535,319,82
152,65535,319,82
153,65535,319,82
154,65535,319,82
155,65535,319,82
156,65535,319,82
157,65535,319,82
158,65535,319,82
159,65535,319,82
160,65535,319,82
161,65535,319,82
162,65535,319,82
163,65535,319,82
164,65535,319,82
165,65535,319,82
166,65535,319,82
167,65535,319,82
168,65535,319,82
169,65535,319,82
170,65535,319,82
171,65535,320,82
172,65535,320,82
173,65535,320,82
174,65535,320,82
175,65535,319,82
176,65535,320,82
177,65535,320,82
178,65535,320,82
179,65535,320,82
180,65535,320,82
181,65535,320,82
182,65535,320,82
183,65535,321,82
184,65535,320,82
185,65535,320,82
186,65535,320,82
187,65535,320,82
188,65535,320,82
189,65535,320,82
190,65535,320,82
191,65535,321,82
192,65535,321,82
193,65535,321,82
194,65535,321,82
195,65535,321,82
196,65535,321,82
197,65535,321,82
198,65535,321,82
199,65535,321,82
200,65535,322,82
201,65535,321,82
202,65535,321,82
203,65535,322,82
204,65535,322,82
205,65535,322,82
206,65535,322,82
207,65535,321,82
208,65535,321,82
209,65535,322,82
210,65535,322,82
211,65535,322,82
212,65535,322,82
213,65535,322,82
214,65535,322,82
215,65535,322,82
216,65535,321,82
217,65535,322,82
218,65535,321,82
219,65535,322,82
220,65535,322,83
221,65535,322,83
222,65535,322,83
223,65535,322,83
224,65535,323,83
225,65535,323,83
226,65535,322,83
227,65535,322,83
228,65535,322,83
229,65535,322,83
230,65535,322,83
231,65535,322,83
232,65535,323,83
233,65535,323,83
234,65535,323,83
235,65535,323,83
236,65535,324,83
237,65535,324,83
238,65535,324,83
239,65535,324,83
240,65535,324,83
241,65535,324,83
242,65535,324,83
243,65535,324,83
244,65535,324,83
245,65535,324,83
246,65535,324,83
247,65535,324,83
248,65535,324,83
249,65535,325,83
250,65535,325,82
251,65535,325,82
252,65535,325,83
253,65535,325,83
254,65535,326,83
255,65535,326,83
256,65535,326,83
257,65535,326,82
258,65535,326,83
259,65535,327,83
260,65535,327,83
261,65535,327,82
262,65535,327,82
263,65535,328,82
264,65535,328,82
265,65535,328,82
266,65535,328,82
267,65535,328,82
268,65535,327,82
269,65535,327,82
270,65535,328,82
271,65535,328,82
272,65535,327,82
273,65535,328,82
274,65535,327,82
275,65535,328,82
276,65535,328,82
277,65535,328,82
278,65535,329,82
279,65535,329,82
280,65535,329,82
281,65535,329,82
282,65535,329,82
283,65535,329,82
284,65535,329,82
285,65535,329,82
286,65535,329,82
287,65535,329,82
288,65535,329,82
289,65535,329,82
290,65535,329,82
291,65535,330,82
292,65535,330,82
293,65535,331,82
294,65535,331,82
295,65535,331,82
296,65535,331,82
297,65535,332,82
298,65535,332,82
299,65535,332,82
300,65535,332,82
301,65535,332,82
302,65535,332,82
303,65535,331,82
304,65535,332,82
305,65535,332,82
306,65535,332,82
307,65535,332,82
308,65535,333,82
309,65535,333,82
310,65535,333,82
311,65535,333,82
312,65535,334,82
313,65535,334,82
314,65535,334,82
315,65535,334,82
316,65535,335,82
317,65535,335,82
318,65535,334,82
319,65535,335,82
320,65535,335,82
321,65535,335,82
322,65535,334,82
323,65535,334,82
324,65535,334,82
325,65535,334,82
326,65535,335,82
327,65535,335,82
328,65535,335,82
329,65535,335,82
330,65535,335,82
331,65535,335,82
332,65535,335,82
333,65535,335,82
334,65535,335,82
335,65535,335,82
336,65535,335,82
337,65535,336,82
338,65535,336,82
339,65535,336,82
340,65535,337,82
341,65535,337,82
342,65535,337,82
343,65535,337,82
344,65535,337,82
345,65535,337,82
346,65535,337,82
347,65535,337,82
348,65535,338,82
349,65535,338,82
350,65535,338,82
351,65535,337,82
352,65535,338,82
353,65535,338,82
354,65535,338,82
355,65535,338,82
356,65535,338,82
357,65535,338,82
358,65535,339,82
359,65535,338,82
360,65535,338,82
361,65535,338,82
362,65535,338,82
363,65535,338,82
364,65535,338,82
365,65535,338,82
366,65535,337,82
367,65535,337,82
368,65535,337,82
369,65535,337,82
370,65535,338,82
371,65535,337,82
372,65535,338,82
373,65535,338,82
374,65535,338,82
375,65535,338,82
376,65535,338,82
377,65535,338,82
378,65535,338,82
379,65535,338,82
380,65535,338,82
381,65535,338,82
382,65535,338,82
383,65535,338,81
384,65535,338,81
385,65535,338,81
386,65535,338,81
387,65535,338,81
388,65535,338,81
389,65535,338,81
390,65535,338,81
391,65535,338,81
392,65535,337,81
393,65535,338,81
394,65535,338,81
395,65535,337,81
396,65535,338,81
397,65535,337,81
398,65535,336,81
399,65535,336,81
400,65535,336,81
401,65535,336,81
402,65535,335,82
403,65535,335,82
404,65535,336,82
405,65535,337,82
406,65535,337,82
407,65535,336,82
408,65535,336,82
409,65535,336,82
410,65535,336,82
411,65535,336,82
412,65535,335,82
413,65535,335,82
414,65535,335,82
415,65535,335,82
416,65535,336,82
417,65535,336,82
418,65535,336,82
419,65535,336,82
420,65535,337,82
421,65535,337,82
422,65535,337,82
423,65535,338,82
424,65535,338,82
425,65535,338,82
426,65535,338,82
427,65535,339,82
428,65535,339,82
429,65535,338,82
430,65535,338,82
431,65535,338,82
432,65535,338,82
433,65535,338,82
434,65535,338,82
435,65535,338,82
436,65535,338,82
437,65535,338,82
438,65535,338,82
439,65535,337,82
440,65535,337,82
441,65535,337,82
442,65535,337,82
443,65535,337,82
444,65535,337,82
445,65535,337,82
446,65535,337,82
447,65535,336,82
448,65535,336,81
449,65535,336,81
450,65535,336,82
451,65535,336,81
452,65535,336,81
453,65535,336,81
454,65535,336,81
455,65535,336,81
456,65535,335,81
457,65535,336,81
458,65535,336,81
459,65535,337,81
460,65535,337,81
461,65535,337,81
462,65535,337,81
463,65535,337,81
464,65535,337,81
465,65535,337,81
466,65535,337,81
467,65535,336,81
468,65535,336,81
469,65535,336,81
470,65535,336,81
471,65535,336,81
472,65535,336,81
473,65535,335,81
474,65535,335,81
475,65535,335,80
476,65535,335,81
477,65535,336,81
478,65535,336,81
479,65535,336,81
480,65535,336,81
481,65535,337,81
482,65535,336,81
483,65535,337,81
484,65535,337,81
485,65535,337,81
486,65535,337,81
487,65535,336,81
488,65535,336,81
489,65535,337,81
490,65535,337,81
491,65535,337,81
492,65535,337,81
493,65535,337,81
494,65535,337,81
495,65535,336,81
496,65535,336,81
497,65535,337,81
498,65535,336,81
499,65535,336,81
500,65535,337,81
501,65535,337,81
502,65535,337,81
503,65535,337,81
504,65535,336,81
505,65535,336,81
506,65535,336,81
507,65535,335,81
508,65535,335,81
509,65535,335,81
510,65535,335,81
511,65535,334,81
512,65535,334,81
513,65535,334,81
514,65535,334,81
515,65535,334,81
516,65535,334,81
517,65535,334,81
518,65535,334,81
519,65535,335,81
520,65535,335,81
521,65535,334,81
522,65535,334,81
523,65535,335,81
524,65535,335,81
525,65535,334,81
526,65535,334,81
527,65535,334,81
528,65535,334,81
529,65535,335,81
530,65535,335,81
531,65535,335,81
532,65535,335,81
533,65535,334,81
534,65535,334,81
535,65535,334,81
536,65535,334,81
537,65535,334,81
538,65535,334,81
539,65535,335,81
540,65535,334,81
541,65535,334,81
542,65535,334,81
543,65535,334,81
544,65535,334,81
545,65535,334,81
546,65535,334,81
547,65535,334,81
548,65535,334,81
549,65535,334,81
550,65535,334,81
551,65535,334,81
552,65535,334,81
553,65535,334,81
554,65535,333,81
555,65535,333,81
556,65535,332,81
557,65535,333,81
558,65535,333,81
559,65535,332,81
560,65535,333,81
561,65535,332,81
562,65535,332,81
563,65535,332,81
564,65535,331,81
565,65535,331,81
566,65535,331,81
567,65535,332,81
568,65535,332,81
569,65535,332,81
570,65535,332,81
571,65535,332,81
572,65535,333,81
573,65535,333,81
574,65535,333,81
575,65535,333,81
576,65535,333,81
577,65535,333,81
578,65535,333,81
579,65535,333,81
580,65535,333,81
581,65535,333,81
582,65535,333,81
583,65535,334,82
584,65535,334,82
585,65535,334,82
586,65535,334,82
587,65535,334,82
588,65535,334,82
589,65535,335,82
590,65535,335,82
591,65535,336,82
592,65535,335,82
593,65535,335,82
594,65535,335,82
595,65535,334,82
596,65535,334,82
597,65535,333,82
598,65535,333,82
599,65535,334,82
600,65535,334,82
601,65535,335,82
602,65535,335,82
603,65535,335,82
604,65535,335,82
605,65535,335,82
606,65535,334,82
607,65535,335,82
608,65535,334,82
609,65535,334,82
610,65535,335,82
611,65535,335,82
612,65535,335,82
613,65535,335,82
614,65535,335,82
615,65535,335,82
616,65535,335,82
617,65535,334,82
618,65535,335,82
619,65535,335,82
620,65535,335,82
621,65535,336,82
622,65535,336,82
623,65535,336,82
624,65535,335,82
625,65535,335,82
626,65535,334,82
627,65535,334,82
628,65535,333,82
629,65535,333,82
630,65535,333,82
631,65535,333,82
632,65535,333,82
633,65535,333,82
634,65535,333,82
635,65535,334,82
636,65535,333,82
637,65535,333,82
638,65535,333,82
639,65535,333,82
640,65535,332,82
641,65535,332,82
642,65535,332,82
643,65535,332,82
644,65535,333,82
645,65535,333,82
646,65535,332,82
647,65535,332,82
648,65535,332,82
649,65535,332,82
650,65535,332,82
651,65535,333,82
652,65535,333,82
653,65535,334,82
654,65535,334,82
655,65535,335,82
656,65535,334,82
657,65535,334,82
658,65535,334,82
659,65535,335,82
660,65535,335,82
661,65535,335,82
662,65535,335,82
663,65535,335,82
664,65535,336,82
665,65535,336,82
666,65535,336,82
667,65535,336,82
668,65535,336,82
669,65535,336,83
670,65535,336,83
671,65535,337,83
672,65535,337,83
673,65535,337,83
674,65535,338,83
675,65535,337,83
676,65535,338,83
677,65535,338,83
678,65535,337,83
679,65535,337,83
680,65535,337,83
681,65535,337,83
682,65535,337,83
683,65535,337,83
684,65535,337,83
685,65535,337,83
686,65535,337,83
687,65535,337,83
688,65535,338,83
689,65535,338,83
690,65535,338,83
691,65535,338,83
692,65535,338,83
693,65535,338,83
694,65535,338,83
695,65535,338,82
696,65535,337,82
697,65535,337,82
698,65535,337,83
699,65535,337,82
700,65535,337,82
701,65535,336,82
702,65535,336,82
703,65535,337,82
704,65535,337,82
705,65535,337,82
706,65535,337,82
707,65535,336,82
708,65535,337,82
709,65535,337,82
710,65535,336,82
711,65535,336,82
712,65535,336,82
713,65535,335,82
714,65535,335,82
715,65535,336,82
716,65535,335,82
717,65535,335,82
718,65535,335,82
719,65535,335,82
720,65535,335,82
721,65535,335,82
722,65535,335,82
723,65535,336,82
724,65535,336,82
725,65535,335,82
726,65535,336,82
727,65535,335,82
728,65535,335,82
729,65535,335,82
730,65535,335,82
731,65535,335,82
732,65535,336,82
733,65535,336,82
734,65535,336,82
735,65535,336,82
736,65535,336,82
737,65535,336,82
738,65535,336,82
739,65535,336,82
740,65535,336,82
741,65535,336,82
742,65535,336,82
743,65535,336,82
744,65535,336,82
745,65535,336,82
746,65535,336,82
747,65535,336,82
748,65535,335,82
749,65535,335,82
750,65535,335,82
751,65535,335,82
752,65535,335,82
753,65535,335,82
754,65535,335,82
755,65535,336,82
756,65535,335,82
757,65535,335,82
758,65535,334,82
759,65535,334,82
760,65535,334,82
761,65535,334,82
762,65535,334,82
763,65535,334,82
764,65535,334,82
765,65535,334,82
766,65535,334,82
767,65535,334,82
768,65535,334,82
769,65535,335,82
770,65535,334,82
771,65535,334,82
772,65535,334,82
773,65535,334,82
774,65535,334,82
775,65535,334,82
776,65535,334,82
777,65535,334,82
778,65535,334,82
779,65535,333,82
780,65535,333,82
781,65535,333,82
782,65535,333,82
783,65535,334,82
784,65535,334,82
785,65535,334,82
786,65535,333,82
787,65535,333,82
788,65535,333,82
789,65535,334,82
790,65535,334,82
791,65535,334,82
792,65535,334,82
793,65535,334,82
794,65535,334,82
795,65535,334,82
796,65535,334,82
797,65535,334,82
798,65535,334,82
799,65535,334,82
800,65535,334,82
801,65535,334,82
802,65535,334,82
803,65535,335,82
804,65535,335,82
805,65535,335,82
806,65535,334,82
807,65535,335,82
808,65535,334,82
809,65535,334,82
810,65535,334,82
811,65535,335,82
812,65535,334,82
813,65535,334,82
814,65535,334,82
815,65535,334,82
816,65535,334,82
817,65535,334,82
818,65535,334,82
819,65535,334,82
820,65535,334,82
821,65535,334,82
822,65535,334,82
823,65535,334,82
824,65535,334,82
825,65535,333,82
826,65535,333,82
827,65535,333,82
828,65535,333,82
829,65535,333,82
830,65535,333,82
831,65535,333,82
832,65535,333,82
833,65535,333,82
834,65535,333,82
835,65535,333,82
836,65535,333,82
837,65535,333,82
838,65535,333,82
839,65535,332,82
840,65535,332,82
841,65535,332,82
842,65535,332,82
843,65535,332,82
844,65535,332,82
845,65535,332,82
846,65535,332,82
847,65535,332,82
848,65535,332,82
849,65535,333,82
850,65535,332,82
851,65535,332,82
852,65535,333,82
853,65535,333,82
854,65535,332,82
855,65535,332,82
856,65535,332,82
857,65535,332,82
858,65535,332,82
859,65535,332,82
860,65535,333,82
861,65535,332,82
862,65535,333,82
863,65535,333,82
864,65535,333,82
865,65535,332,82
866,65535,332,82
867,65535,332,82
868,65535,332,82
869,65535,332,82
870,65535,332,82
871,65535,332,82
872,65535,331,82
873,65535,331,82
874,65535,330,82
875,65535,331,82
876,65535,331,82
877,65535,331,82
878,65535,331,82
879,65535,331,82
880,65535,331,82
881,65535,331,82
882,65535,331,82
883,65535,331,82
884,65535,331,82
885,65535,331,82
886,65535,331,82
887,65535,331,82
888,65535,331,82
889,65535,331,82
890,65535,331,82
891,65535,332,82
892,65535,332,82
893,65535,331,82
894,65535,331,82
895,65535,332,82
896,65535,332,82
897,65535,332,82
898,65535,332,82
899,65535,333,82
900,65535,333,82
901,65535,333,82
902,65535,333,82
903,65535,333,82
904,65535,333,82
905,65535,333,82
906,65535,333,82
907,65535,333,82
908,65535,333,82
909,65535,334,82
910,65535,334,82
911,65535,334,82
912,65535,334,82
913,65535,334,82
914,65535,333,82
915,65535,333,82
916,65535,333,82
917,65535,333,82
918,65535,333,82
919,65535,333,82
920,65535,332,82
921,65535,332,82
922,65535,332,82
923,65535,332,82
924,65535,332,82
925,65535,332,82
926,65535,332,82
927,65535,331,82
928,65535,331,82
929,65535,331,82
930,65535,331,82
931,65535,331,82
932,65535,331,82
933,65535,330,82
934,65535,330,83
935,65535,330,83
936,65535,330,83
937,65535,330,83
938,65535,330,83
939,65535,330,82
940,65535,330,82
941,65535,330,82
942,65535,330,82
943,65535,330,82
944,65535,330,82
945,65535,330,82
946,65535,330,82
947,65535,330,82
948,65535,330,82
949,65535,330,82
950,65535,330,82
951,65535,329,82
952,65535,330,82
953,65535,330,82
954,65535,329,82
955,65535,329,82
956,65535,328,82
957,65535,328,82
958,65535,328,82
959,65535,329,82
960,65535,329,82
961,65535,329,82
962,65535,329,82
963,65535,329,82
964,65535,328,82
965,65535,328,82
966,65535,328,82
967,65535,328,82
968,65535,328,82
969,65535,327,82
970,65535,328,82
971,65535,328,82
972,65535,328,82
973,65535,328,82
974,65535,328,82
975,65535,328,82
976,65535,328,82
977,65535,328,82
978,65535,328,82
979,65535,328,82
980,65535,328,82
981,65535,328,82
982,65535,328,82
983,65535,328,82
984,65535,328,82
985,65535,328,82
986,65535,328,82
987,65535,328,82
988,65535,328,82
989,65535,329,82
990,65535,329,82
991,65535,329,82
992,65535,329,82
993,65535,329,82
994,65535,328,82
995,65535,328,82
996,65535,328,82
997,65535,328,82
998,65535,328,82
999,65535,328,82
1000,65535,327,82
1001,65535,327,82
1002,65535,328,82
1003,65535,327,82
1004,65535,327,82
1005,65535,327,82
1006,65535,327,82
1007,65535,327,82
1008,65535,327,82
1009,65535,326,82
1010,65535,326,82
1011,65535,326,82
1012,65535,326,82
1013,65535,326,82
1014,65535,326,82
1015,65535,326,82
1016,65535,325,82
1017,65535,326,82
1018,65535,326,82
1019,65535,326,82
1020,65535,327,82
1021,65535,326,82
1022,65535,327,82
1023,65535,327,82
1024,65535,327,82
1025,65535,327,82
1026,65535,327,82
1027,65535,326,82
1028,65535,327,82
1029,65535,327,82
1030,65535,327,82
1031,65535,327,82
1032,65535,327,82
1033,65535,327,82
1034,65535,327,82
1035,65535,327,82
1036,65535,327,82
1037,65535,327,82
1038,65535,326,82
1039,65535,326,81
1040,65535,326,81
1041,65535,326,81
1042,65535,326,81
1043,65535,327,81
1044,65535,327,81
1045,65535,326,81
1046,65535,327,82
1047,65535,327,82
1048,65535,326,82
1049,65535,327,82
1050,65535,327,82
1051,65535,327,82
1052,65535,327,82
1053,65535,327,82
1054,65535,327,82
1055,65535,327,82
1056,65535,327,82
1057,65535,327,82
1058,65535,327,82
1059,65535,327,82
1060,65535,327,82
1061,65535,327,82
1062,65535,327,82
1063,65535,328,82
1064,65535,328,82
1065,65535,328,82
1066,65535,328,82
1067,65535,327,82
1068,65535,326,82
1069,65535,326,82
1070,65535,326,82
1071,65535,325,82
1072,65535,325,82
1073,65535,325,82
1074,65535,325,82
1075,65535,324,82
1076,65535,325,81
1077,65535,329,80
1078,65535,320,79
1079,65535,335,83
1080,65535,321,83
1081,65535,335,83
1082,65535,326,80
1083,65535,331,83
1084,65535,321,86
1085,65535,322,84
1086,65535,314,83
1087,65535,327,82
1088,65535,331,77
1089,65535,317,77
1090,65535,341,78
1091,65535,334,80
1092,65535,318,82
1093,65535,306,87
1094,65535,331,84
1095,65535,309,82
1096,65535,319,82
1097,65535,337,82
1098,65535,311,81
1099,65535,316,85
1100,65535,308,82
1101,65535,333,84
